user_id,date,feature_name,time_spent_sec,clicked_help,error_flag
74,2024-02-16,Leaderboard,72,0,0
74,2024-03-13,Grammar Tips,252,1,1
74,2024-03-01,Stories,116,0,0
74,2024-01-02,Leaderboard,235,0,0
74,2024-01-08,Grammar Tips,227,1,0
74,2024-02-24,Grammar Tips,250,0,1
74,2024-02-05,Stories,268,1,0
74,2024-03-06,Daily XP,271,0,0
75,2024-02-20,Achievements,270,0,0
75,2024-03-30,Grammar Tips,63,0,0
75,2024-02-01,Stories,56,1,0
75,2024-02-28,Achievements,224,0,0
75,2024-03-26,Daily XP,186,0,0
75,2024-03-31,Daily XP,18,0,1
75,2024-03-04,Leaderboard,108,1,1
75,2024-02-17,Daily XP,29,1,0
75,2024-01-04,Leaderboard,250,1,0
76,2024-03-08,Stories,187,1,0
76,2024-03-04,Grammar Tips,71,1,0
76,2024-03-04,Achievements,154,0,0
76,2024-01-21,Leaderboard,225,0,0
76,2024-01-30,Achievements,12,0,0
76,2024-01-02,Daily XP,169,0,0
76,2024-02-16,Grammar Tips,236,0,1
76,2024-01-05,Achievements,278,1,1
76,2024-02-11,Daily XP,129,1,0
76,2024-02-04,Stories,98,1,0
76,2024-03-05,Stories,77,0,1
76,2024-03-07,Stories,107,1,0
76,2024-02-29,Leaderboard,276,1,0
76,2024-01-12,Achievements,114,1,0
77,2024-02-17,Daily XP,132,1,0
77,2024-03-20,Daily XP,38,1,0
77,2024-03-16,Grammar Tips,146,0,1
77,2024-01-20,Stories,204,1,0
77,2024-01-30,Achievements,235,1,0
77,2024-02-12,Stories,179,1,0
77,2024-01-14,Daily XP,18,0,0
77,2024-03-03,Stories,49,0,0
77,2024-01-12,Stories,34,0,0
77,2024-03-30,Leaderboard,270,1,0
77,2024-03-15,Stories,235,0,0
77,2024-01-10,Achievements,133,0,0
78,2024-03-25,Daily XP,260,0,0
78,2024-02-03,Leaderboard,185,1,0
78,2024-02-10,Grammar Tips,99,1,1
78,2024-01-10,Daily XP,46,0,0
78,2024-01-20,Stories,185,0,0
78,2024-02-29,Leaderboard,293,1,0
78,2024-03-09,Leaderboard,90,0,0
78,2024-02-09,Grammar Tips,123,1,0
78,2024-01-12,Daily XP,49,1,0
78,2024-01-28,Leaderboard,233,0,0
79,2024-02-01,Leaderboard,195,1,0
79,2024-03-27,Leaderboard,65,1,1
79,2024-01-04,Grammar Tips,49,1,1
79,2024-01-13,Grammar Tips,49,0,1
79,2024-01-16,Stories,246,0,1
79,2024-01-17,Daily XP,298,1,0
79,2024-03-28,Stories,271,1,0
80,2024-01-03,Stories,156,0,0
80,2024-01-17,Stories,177,1,0
80,2024-01-06,Grammar Tips,101,0,1
80,2024-03-14,Grammar Tips,68,1,0
80,2024-01-04,Grammar Tips,68,1,1
80,2024-02-15,Daily XP,178,0,0
80,2024-02-05,Grammar Tips,278,0,0
80,2024-03-19,Achievements,54,0,0
80,2024-03-04,Grammar Tips,190,1,0
80,2024-01-12,Leaderboard,179,1,1
80,2024-02-23,Daily XP,200,0,0
80,2024-02-18,Leaderboard,164,1,0
81,2024-02-14,Achievements,197,1,0
81,2024-02-04,Daily XP,16,0,0
81,2024-03-17,Daily XP,142,0,0
81,2024-01-08,Grammar Tips,244,1,1
81,2024-01-21,Stories,54,0,1
81,2024-02-04,Achievements,258,0,1
81,2024-03-14,Grammar Tips,40,1,1
81,2024-01-23,Daily XP,32,1,0
81,2024-03-16,Stories,169,1,1
81,2024-03-13,Daily XP,167,1,0
82,2024-01-23,Grammar Tips,91,0,0
82,2024-01-08,Daily XP,267,0,0
82,2024-03-08,Grammar Tips,215,0,0
82,2024-03-19,Daily XP,86,0,0
82,2024-01-23,Leaderboard,21,0,0
82,2024-01-19,Achievements,233,0,0
82,2024-03-08,Leaderboard,22,0,0
82,2024-03-31,Grammar Tips,55,0,0
82,2024-02-08,Leaderboard,164,0,1
82,2024-02-25,Grammar Tips,122,1,1
82,2024-03-31,Achievements,242,1,1
83,2024-03-26,Achievements,232,0,0
83,2024-02-09,Leaderboard,197,0,1
83,2024-01-01,Achievements,172,1,0
83,2024-01-24,Achievements,83,1,1
83,2024-03-22,Achievements,242,0,0
84,2024-01-19,Leaderboard,69,0,1
84,2024-02-14,Leaderboard,231,0,0
84,2024-03-31,Leaderboard,46,1,0
84,2024-02-03,Daily XP,287,0,0
84,2024-02-14,Leaderboard,205,0,0
84,2024-01-07,Grammar Tips,251,1,0
85,2024-01-22,Grammar Tips,228,1,0
85,2024-02-14,Achievements,201,1,0
85,2024-03-02,Achievements,26,0,1
85,2024-02-27,Stories,21,0,0
85,2024-01-03,Leaderboard,202,1,0
85,2024-01-10,Leaderboard,31,0,0
85,2024-01-21,Stories,129,0,0
85,2024-03-17,Achievements,219,1,0
86,2024-02-25,Daily XP,279,1,1
86,2024-01-07,Stories,201,1,1
86,2024-01-25,Grammar Tips,184,1,0
86,2024-02-08,Daily XP,294,0,0
86,2024-02-20,Achievements,213,1,1
86,2024-01-07,Leaderboard,173,0,0
87,2024-01-12,Leaderboard,16,1,1
87,2024-01-13,Stories,38,0,1
87,2024-03-22,Leaderboard,42,0,0
87,2024-01-15,Leaderboard,143,1,0
87,2024-03-03,Leaderboard,88,0,0
87,2024-01-24,Leaderboard,67,1,0
87,2024-01-24,Grammar Tips,35,0,0
88,2024-02-26,Grammar Tips,235,1,1
88,2024-02-04,Achievements,294,0,1
88,2024-03-30,Stories,13,0,0
88,2024-03-10,Grammar Tips,108,0,0
88,2024-02-19,Achievements,48,1,0
88,2024-03-14,Daily XP,280,1,0
89,2024-01-11,Grammar Tips,294,0,1
89,2024-01-16,Grammar Tips,166,0,1
89,2024-01-28,Daily XP,84,0,0
89,2024-02-24,Stories,297,1,1
89,2024-03-21,Daily XP,139,1,0
89,2024-01-09,Stories,184,1,0
89,2024-03-11,Leaderboard,93,1,0
89,2024-01-02,Achievements,31,1,0
89,2024-02-23,Daily XP,36,0,0
89,2024-01-14,Achievements,204,0,0
89,2024-03-09,Leaderboard,245,1,0
90,2024-02-19,Grammar Tips,101,1,0
90,2024-01-23,Leaderboard,30,1,1
90,2024-03-20,Achievements,93,1,0
90,2024-02-20,Leaderboard,271,0,0
90,2024-03-01,Leaderboard,156,1,0
90,2024-02-13,Leaderboard,266,1,0
90,2024-03-03,Stories,67,0,1
90,2024-02-08,Grammar Tips,24,1,0
90,2024-02-23,Achievements,171,0,1
90,2024-02-26,Daily XP,172,1,0
90,2024-03-07,Leaderboard,290,0,1
90,2024-01-09,Leaderboard,289,1,1
91,2024-03-08,Achievements,280,0,1
91,2024-01-25,Daily XP,217,0,1
91,2024-01-05,Grammar Tips,36,0,0
91,2024-03-31,Daily XP,81,1,0
91,2024-02-29,Achievements,69,1,0
91,2024-03-28,Stories,154,0,0
92,2024-03-03,Achievements,17,1,1
92,2024-03-01,Achievements,88,1,0
92,2024-01-21,Leaderboard,36,0,0
92,2024-01-04,Grammar Tips,183,0,1
92,2024-03-14,Daily XP,59,0,1
92,2024-03-27,Daily XP,208,1,0
92,2024-03-06,Stories,190,0,0
92,2024-01-17,Daily XP,33,0,1
92,2024-02-02,Achievements,55,1,0
93,2024-02-24,Grammar Tips,231,1,0
93,2024-02-02,Daily XP,215,1,0
93,2024-03-27,Achievements,282,1,0
93,2024-01-01,Achievements,245,1,0
93,2024-02-08,Stories,237,1,0
93,2024-02-13,Leaderboard,18,1,0
93,2024-02-03,Leaderboard,175,0,1
93,2024-03-07,Daily XP,223,0,0
93,2024-03-25,Leaderboard,126,0,0
93,2024-03-24,Grammar Tips,81,1,0
93,2024-02-23,Grammar Tips,73,1,0
93,2024-03-15,Achievements,214,0,0
93,2024-01-29,Achievements,218,1,0
94,2024-03-05,Leaderboard,286,0,1
94,2024-02-07,Stories,283,1,1
94,2024-02-03,Achievements,104,0,0
94,2024-03-24,Stories,175,0,0
94,2024-01-29,Leaderboard,41,1,0
94,2024-02-17,Leaderboard,20,1,0
94,2024-01-16,Grammar Tips,226,0,0
94,2024-03-01,Daily XP,298,0,0
94,2024-03-08,Leaderboard,111,1,0
94,2024-01-20,Daily XP,276,0,0
94,2024-02-22,Achievements,223,1,1
94,2024-02-10,Daily XP,188,0,0
95,2024-02-12,Daily XP,50,1,0
95,2024-01-01,Grammar Tips,85,1,1
95,2024-01-22,Achievements,55,0,0
95,2024-01-12,Daily XP,169,1,0
95,2024-02-21,Grammar Tips,89,1,0
95,2024-01-01,Stories,95,0,0
95,2024-01-02,Leaderboard,101,0,0
95,2024-03-27,Stories,157,0,1
95,2024-03-29,Leaderboard,170,1,1
95,2024-01-14,Grammar Tips,211,1,1
95,2024-01-09,Stories,251,1,0
95,2024-02-28,Achievements,11,1,0
96,2024-03-28,Daily XP,298,1,0
96,2024-02-15,Daily XP,242,0,0
96,2024-01-03,Daily XP,86,0,1
96,2024-01-28,Stories,125,0,0
96,2024-02-16,Stories,163,1,0
97,2024-03-09,Achievements,112,0,0
97,2024-03-25,Stories,203,0,0
97,2024-03-29,Stories,175,1,0
97,2024-02-18,Stories,99,1,0
97,2024-03-30,Daily XP,183,0,0
97,2024-02-08,Grammar Tips,131,0,0
97,2024-03-20,Achievements,152,0,0
97,2024-01-14,Achievements,115,0,0
97,2024-01-15,Stories,132,1,1
97,2024-03-18,Daily XP,18,1,1
98,2024-02-15,Grammar Tips,82,1,1
98,2024-01-06,Achievements,232,1,1
98,2024-03-29,Grammar Tips,50,1,1
98,2024-01-01,Stories,213,0,0
98,2024-03-14,Grammar Tips,273,0,0
98,2024-03-06,Stories,187,0,0
98,2024-03-23,Daily XP,93,1,0
98,2024-02-03,Grammar Tips,120,0,0
98,2024-01-23,Stories,260,1,0
98,2024-03-27,Leaderboard,16,1,0
99,2024-01-13,Stories,217,0,1
99,2024-03-25,Daily XP,31,1,0
99,2024-02-26,Achievements,12,1,0
99,2024-02-17,Leaderboard,136,0,0
99,2024-02-21,Grammar Tips,197,1,0
99,2024-02-19,Grammar Tips,23,1,1
99,2024-01-15,Daily XP,21,0,1
99,2024-01-14,Grammar Tips,96,1,0
100,2024-01-24,Achievements,252,1,0
100,2024-03-19,Stories,131,0,0
100,2024-03-03,Stories,156,1,0
100,2024-01-06,Stories,64,1,0
100,2024-01-02,Achievements,247,0,0
100,2024-03-07,Achievements,182,0,0
100,2024-03-25,Daily XP,230,1,0
100,2024-03-25,Grammar Tips,128,0,0
100,2024-01-02,Daily XP,192,1,0
100,2024-01-22,Stories,297,1,0
100,2024-01-31,Leaderboard,91,1,0
100,2024-03-05,Daily XP,220,1,0
100,2024-01-31,Stories,159,1,0
